customer_id,churn_value,churn_label,customer_status,churn_category,churn_reason,tenure,tenure_cohort,cluster,early_churn,monthly_charges,total_charges,total_revenue,cltv,contract,payment_method,paperless_billing,satisfaction_score,number_of_referrals,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,num_streaming_services,has_security_service,total_services_used,avg_monthly_gb_download
5214-NLTIT,0,No,Stayed,Not Applicable,,72,25+,1,0,90.8,6511.8,8278.2,6188,Two Year,Credit card (automatic),Yes,3,1,No,No,Yes,No,No,Yes,Yes,2,1,3,59
5215-LNLDJ,0,No,Stayed,Not Applicable,,7,7–12,2,0,24.7,149.05,149.05,3872,Month-to-Month,Electronic check,Yes,3,3,No,No,No,No,No,No,Yes,1,0,1,76
5216-WASFJ,0,No,Stayed,Not Applicable,,31,25+,2,0,84.85,2633.4,2797.7,5603,Two Year,Electronic check,Yes,3,4,No,No,No,No,No,Yes,Yes,2,0,2,3
5219-YIPTK,1,Yes,Churned,Dissatisfaction,Service dissatisfaction,33,25+,2,0,104.4,3409.6,3783.16,3185,Month-to-Month,Electronic check,Yes,1,1,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,12
5220-AGAAX,0,No,Stayed,Not Applicable,,68,25+,0,0,24.0,1664.3,1848.58,5440,Two Year,Bank transfer (automatic),Yes,4,8,No,No,No,No,No,No,No,0,0,0,0
5222-IMUKT,0,No,Stayed,Not Applicable,,32,25+,2,0,91.05,2871.5,4385.1,2716,Month-to-Month,Electronic check,No,4,0,No,No,No,No,Yes,Yes,Yes,3,0,3,24
5222-JCXZT,0,No,Stayed,Not Applicable,,4,4–6,0,0,19.0,78.9,159.54,3022,Month-to-Month,Mailed check,No,4,0,No,No,No,No,No,No,No,0,0,0,0
5223-UZAVK,0,No,Stayed,Not Applicable,,64,25+,1,0,100.3,6603.8,7240.6,4986,One Year,Credit card (automatic),Yes,5,0,Yes,Yes,No,No,Yes,Yes,Yes,3,1,5,2
5226-NOZFC,0,No,Stayed,Not Applicable,,26,25+,2,0,85.75,2146.5,3195.6,3178,Month-to-Month,Electronic check,Yes,3,0,No,Yes,No,No,Yes,No,No,1,1,2,13
5227-JSCFE,0,No,Stayed,Not Applicable,,71,25+,1,0,46.35,3353.4,3334.76,5421,Two Year,Credit card (automatic),No,4,9,Yes,Yes,Yes,Yes,No,No,No,0,1,4,19
5228-EXCET,1,Yes,Churned,Competitor,Competitor made better offer,13,13–24,2,0,80.85,1008.7,1171.72,5964,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,Yes,Yes,2,0,2,20
5229-DTFYB,0,No,Stayed,Not Applicable,,41,25+,1,0,98.8,3959.15,4352.72,5584,Two Year,Bank transfer (automatic),Yes,4,0,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,2
5229-PRWKT,1,Yes,Churned,Attitude,Attitude of service provider,8,7–12,2,0,86.55,649.65,847.73,4193,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,No,Yes,Yes,2,0,2,2
5231-FIQPA,0,No,Stayed,Not Applicable,,41,25+,0,0,19.85,810.45,905.57,3523,Two Year,Mailed check,Yes,5,0,No,No,No,No,No,No,No,0,0,0,0
5232-NXPAY,0,No,Stayed,Not Applicable,,47,25+,1,0,74.45,3510.3,3673.39,3459,Two Year,Mailed check,No,3,0,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,12
5233-AOZUF,0,No,Stayed,Not Applicable,,29,25+,2,0,74.95,2149.05,2305.36,3483,Month-to-Month,Electronic check,Yes,5,3,No,No,No,No,No,No,No,0,0,0,17
5233-GEEAX,1,Yes,Churned,Competitor,Competitor had better devices,8,7–12,0,0,29.4,221.9,221.9,5971,Month-to-Month,Electronic check,Yes,1,0,No,No,Yes,No,No,No,No,0,1,1,4
5236-PERKL,1,Yes,Churned,Competitor,Competitor offered higher download speeds,57,25+,1,0,112.95,6465.0,9250.02,4738,Two Year,Bank transfer (automatic),Yes,1,0,Yes,Yes,Yes,No,Yes,Yes,Yes,3,1,6,6
5236-XMZJY,0,No,Stayed,Not Applicable,,42,25+,2,0,59.65,2536.55,3463.91,3048,Month-to-Month,Bank transfer (automatic),No,3,0,Yes,Yes,Yes,No,No,No,No,0,1,3,26
5240-CAOYT,0,No,Stayed,Not Applicable,,57,25+,1,0,87.55,4884.85,6494.41,4882,Month-to-Month,Bank transfer (automatic),Yes,3,0,Yes,Yes,No,Yes,No,No,No,0,1,3,41
5240-IJOQT,1,Yes,Churned,Competitor,Competitor had better devices,1,0–3,2,1,74.7,74.7,86.04,3348,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,20
5242-UOWHD,0,No,Stayed,Not Applicable,,45,25+,0,0,20.35,929.2,2685.55,4210,Two Year,Mailed check,No,3,3,No,No,No,No,No,No,No,0,0,0,0
5243-SAOTC,0,No,Stayed,Not Applicable,,54,25+,1,0,79.85,4308.25,4720.81,5166,Month-to-Month,Bank transfer (automatic),Yes,4,0,No,Yes,No,No,No,No,No,0,1,1,3
5244-IRFIH,1,Yes,Churned,Other,Poor expertise of online support,33,25+,2,0,94.5,3105.55,4022.29,4333,Month-to-Month,Electronic check,Yes,3,1,No,No,No,No,Yes,Yes,No,2,0,2,8
5245-VDBUR,0,No,Stayed,Not Applicable,,52,25+,0,0,35.45,1958.95,1958.95,5509,One Year,Mailed check,No,4,4,Yes,No,Yes,No,No,No,No,0,1,2,8
5248-KWLAR,0,No,Stayed,Not Applicable,,71,25+,1,0,90.35,6325.25,7633.07,6483,Two Year,Electronic check,No,4,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,29
5248-RPYWW,0,No,Stayed,Not Applicable,,72,25+,1,0,90.15,6716.45,7427.81,4606,Two Year,Bank transfer (automatic),Yes,3,2,Yes,Yes,Yes,Yes,Yes,Yes,No,2,1,6,16
5248-YGIJN,0,No,Stayed,Not Applicable,,72,25+,1,0,90.25,6369.45,7155.69,5974,Two Year,Credit card (automatic),Yes,3,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,28
5249-QYHEX,0,No,Stayed,Not Applicable,,40,25+,0,0,24.8,1024.7,2362.3,3021,Two Year,Mailed check,Yes,5,2,No,No,No,No,No,No,No,0,0,0,0
5256-SKJGO,0,No,Stayed,Not Applicable,,64,25+,1,0,54.6,3423.5,3423.5,4850,Two Year,Electronic check,Yes,4,1,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,30
5260-UMPWX,0,No,Stayed,Not Applicable,,26,25+,0,0,20.25,493.95,1129.39,5158,Month-to-Month,Credit card (automatic),Yes,5,4,No,No,No,No,No,No,No,0,0,0,0
5261-QSHQM,1,Yes,Churned,Competitor,Competitor made better offer,4,4–6,0,1,24.45,86.6,86.6,4909,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,9
5266-PFRQK,0,No,Stayed,Not Applicable,,52,25+,0,0,20.85,1071.6,3124.56,4886,One Year,Credit card (automatic),Yes,4,2,No,No,No,No,No,No,No,0,0,0,0
5268-DSMNQ,0,No,Stayed,Not Applicable,,62,25+,1,0,97.95,5936.55,6643.97,5428,One Year,Credit card (automatic),Yes,5,5,No,Yes,Yes,No,Yes,No,No,1,1,3,25
5269-NRGDP,0,No,Stayed,Not Applicable,,42,25+,2,0,73.15,3088.25,3709.85,2531,One Year,Electronic check,No,3,1,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,23
5271-DBYSJ,0,No,Stayed,Not Applicable,,11,7–12,2,0,79.15,827.7,1262.94,3355,Month-to-Month,Credit card (automatic),Yes,5,0,No,No,No,No,No,Yes,Yes,2,0,2,15
5271-YNWVR,1,Yes,Churned,Price,Extra data charges,68,25+,1,0,113.15,7856.0,9465.56,4610,Two Year,Electronic check,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,22
5274-XHAKY,0,No,Stayed,Not Applicable,,41,25+,2,0,94.3,3893.6,3959.2,2196,Month-to-Month,Bank transfer (automatic),Yes,4,10,Yes,Yes,No,No,Yes,No,No,1,1,3,59
5275-PMFUT,0,No,Stayed,Not Applicable,,72,25+,1,0,64.8,4719.75,4719.75,4036,Two Year,Credit card (automatic),Yes,3,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,18
5275-SQEIZ,1,Yes,Churned,Competitor,Competitor had better devices,1,0–3,2,1,80.85,80.85,95.76,3096,Month-to-Month,Mailed check,Yes,1,0,No,No,No,No,No,Yes,Yes,2,0,2,21
5276-KQWHG,1,Yes,Churned,Price,Extra data charges,2,0–3,2,1,69.6,131.65,162.29,4596,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,21
5277-ZLOOR,1,Yes,Churned,Dissatisfaction,Network reliability,2,0–3,2,1,85.55,187.45,198.43,5512,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,Yes,No,No,1,0,1,25
5278-PNYOX,0,No,Stayed,Not Applicable,,49,25+,1,0,100.65,4917.75,5462.14,5499,Two Year,Credit card (automatic),No,3,0,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,27
5281-BUZGT,1,Yes,Churned,Competitor,Competitor made better offer,36,25+,1,0,90.85,3186.7,4026.58,5692,Month-to-Month,Electronic check,Yes,1,0,Yes,No,No,No,Yes,No,No,1,1,2,23
5285-MVEHD,0,No,Stayed,Not Applicable,,56,25+,1,0,105.6,6068.65,7978.25,4196,One Year,Credit card (automatic),Yes,4,1,Yes,Yes,Yes,No,Yes,Yes,Yes,3,1,6,13
5286-YHCVC,0,No,Stayed,Not Applicable,,72,25+,1,0,104.8,7470.1,10385.38,4165,Two Year,Bank transfer (automatic),Yes,4,4,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,15
5287-QWLKY,1,Yes,Churned,Attitude,Attitude of support person,71,25+,1,0,105.1,7548.1,10718.96,5725,Month-to-Month,Credit card (automatic),Yes,1,1,Yes,Yes,No,No,Yes,Yes,Yes,3,1,5,8
5288-AHOUP,0,No,Stayed,Not Applicable,,11,7–12,2,0,78.5,874.2,1331.58,4333,Two Year,Electronic check,Yes,3,0,No,No,No,No,No,Yes,Yes,2,0,2,3
5293-WXJAK,1,Yes,Churned,Competitor,Competitor offered more data,11,7–12,2,0,104.05,1133.65,1323.4,4553,Month-to-Month,Bank transfer (automatic),Yes,3,5,No,No,Yes,Yes,Yes,Yes,No,2,1,4,27
5294-CDGWY,1,Yes,Churned,Other,Don't know,51,25+,1,0,59.3,3014.65,3014.65,5633,One Year,Electronic check,No,1,1,Yes,Yes,Yes,No,Yes,Yes,Yes,3,1,6,2
5294-DMSFH,0,No,Stayed,Not Applicable,,29,25+,2,0,87.8,2621.75,3596.73,4780,Month-to-Month,Credit card (automatic),Yes,4,1,No,No,No,No,Yes,Yes,Yes,3,0,3,13
5294-IMHHT,0,No,Stayed,Not Applicable,,53,25+,1,0,97.75,5043.2,6789.02,4488,One Year,Bank transfer (automatic),No,3,6,No,Yes,No,Yes,No,Yes,Yes,2,1,4,17
5295-PCJOO,1,Yes,Churned,Other,Don't know,4,4–6,2,1,49.4,184.4,233.48,4455,Month-to-Month,Electronic check,Yes,1,0,Yes,No,No,No,No,No,No,0,1,1,16
5296-BFCYD,0,No,Stayed,Not Applicable,,46,25+,0,0,20.1,936.85,1622.71,3392,Two Year,Mailed check,Yes,5,4,No,No,No,No,No,No,No,0,0,0,0
5296-PSYVW,0,No,Stayed,Not Applicable,,72,25+,0,0,24.55,1750.7,2397.26,4169,Two Year,Electronic check,No,4,8,No,No,No,No,No,No,No,0,0,0,0
5297-MDOIR,0,No,Stayed,Not Applicable,,63,25+,1,0,81.15,5224.5,7398.63,5294,One Year,Credit card (automatic),Yes,4,7,Yes,No,Yes,No,No,No,Yes,1,1,3,46
5298-GSTLM,0,No,Stayed,Not Applicable,,60,25+,1,0,101.4,6176.6,9111.8,4483,One Year,Bank transfer (automatic),Yes,4,0,Yes,No,No,No,Yes,Yes,No,2,1,3,11
5299-RULOA,1,Yes,Churned,Price,Price too high,10,7–12,2,0,100.25,1064.65,1309.45,5998,Month-to-Month,Electronic check,Yes,2,1,Yes,No,No,No,Yes,Yes,Yes,3,1,4,30
5299-SJCZT,1,Yes,Churned,Dissatisfaction,Network reliability,3,0–3,2,1,101.55,298.35,363.93,4480,Month-to-Month,Bank transfer (automatic),Yes,3,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,6
5301-GAUUY,1,Yes,Churned,Competitor,Competitor had better devices,32,25+,2,0,80.35,2596.15,2643.83,5974,Month-to-Month,Bank transfer (automatic),Yes,1,0,No,Yes,No,No,No,No,No,0,1,1,21
5302-BDJNT,0,No,Stayed,Not Applicable,,35,25+,2,0,95.5,3418.2,5014.9,3715,Month-to-Month,Electronic check,No,3,0,No,No,Yes,Yes,Yes,No,No,1,1,3,59
5304-EFJLP,0,No,Stayed,Not Applicable,,72,25+,1,0,111.65,8022.85,9351.09,4406,Two Year,Bank transfer (automatic),Yes,4,4,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,19
5306-BVTKJ,0,No,Stayed,Not Applicable,,48,25+,2,0,55.8,2651.2,4489.6,3446,One Year,Credit card (automatic),Yes,4,1,No,Yes,Yes,No,No,No,Yes,1,1,3,85
5307-DZCVC,1,Yes,Churned,Price,Extra data charges,32,25+,2,0,85.95,2628.6,4195.0,2431,Month-to-Month,Credit card (automatic),Yes,3,0,No,No,No,No,Yes,No,No,1,0,1,9
5307-UVGNB,0,No,Stayed,Not Applicable,,53,25+,2,0,48.7,2495.2,2495.2,4116,Month-to-Month,Bank transfer (automatic),Yes,4,5,Yes,Yes,Yes,No,No,Yes,Yes,2,1,5,25
5309-TAIKL,0,No,Stayed,Not Applicable,,7,7–12,2,0,62.8,418.3,476.33,4080,Month-to-Month,Bank transfer (automatic),No,4,0,No,No,Yes,Yes,No,Yes,Yes,2,1,4,21
5310-NOOVA,0,No,Stayed,Not Applicable,,46,25+,0,0,19.95,907.05,1524.37,4006,Two Year,Electronic check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
5311-IHLEI,0,No,Stayed,Not Applicable,,12,7–12,2,0,50.95,605.75,605.75,2716,Month-to-Month,Bank transfer (automatic),Yes,3,0,Yes,Yes,No,Yes,Yes,No,No,1,1,4,9
5312-IRCFR,0,No,Stayed,Not Applicable,,64,25+,1,0,92.85,5980.75,8378.83,5206,One Year,Electronic check,Yes,4,8,No,Yes,Yes,No,No,Yes,Yes,2,1,4,69
5312-TSZVC,0,No,Stayed,Not Applicable,,15,13–24,0,0,19.65,270.6,624.0,4818,One Year,Mailed check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
5312-UXESG,0,No,Stayed,Not Applicable,,41,25+,1,0,98.05,3990.6,5187.39,5614,Month-to-Month,Bank transfer (automatic),No,4,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,4
5313-FPXWG,0,No,Stayed,Not Applicable,,51,25+,0,0,24.6,1266.4,2970.85,4886,One Year,Bank transfer (automatic),Yes,5,0,No,No,No,No,No,No,No,0,0,0,0
5315-CKEQK,0,No,Stayed,Not Applicable,,28,25+,0,0,51.0,1381.8,1593.68,5195,One Year,Electronic check,Yes,3,1,No,No,No,No,No,No,No,0,0,0,21
5317-FLPJF,0,No,Stayed,Not Applicable,,66,25+,1,0,61.35,4193.4,4323.4,4824,Two Year,Bank transfer (automatic),Yes,3,0,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,73
5318-IXUZF,1,Yes,Churned,Other,Don't know,2,0–3,2,1,87.15,183.75,196.15,4149,Month-to-Month,Bank transfer (automatic),Yes,2,0,No,Yes,No,No,Yes,No,No,1,1,2,6
5318-YKDPV,0,No,Stayed,Not Applicable,,43,25+,1,0,79.15,3566.6,5333.04,3716,Two Year,Credit card (automatic),Yes,3,1,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,18
5320-BRKGK,0,No,Stayed,Not Applicable,,58,25+,1,0,75.8,4415.75,4582.21,4292,Two Year,Mailed check,No,3,1,Yes,No,Yes,Yes,Yes,No,No,1,1,4,69
5321-NTRKC,0,No,Stayed,Not Applicable,,66,25+,1,0,79.85,5234.95,7545.61,6236,Two Year,Bank transfer (automatic),No,5,8,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,59
5322-TEUJK,0,No,Stayed,Not Applicable,,71,25+,1,0,114.6,8100.25,8448.86,4071,Two Year,Bank transfer (automatic),No,4,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,29
5322-ZSMZY,0,No,Stayed,Not Applicable,,31,25+,0,0,25.75,755.6,973.53,5472,Two Year,Mailed check,No,4,7,No,No,No,No,No,No,No,0,0,0,0
5324-KTGCG,0,No,Stayed,Not Applicable,,71,25+,0,0,20.85,1539.75,4721.97,4837,One Year,Electronic check,No,4,5,No,No,No,No,No,No,No,0,0,0,0
5325-UWTWJ,0,No,Stayed,Not Applicable,,31,25+,1,0,90.55,2929.75,3624.77,5722,Month-to-Month,Credit card (automatic),Yes,4,4,Yes,Yes,No,Yes,No,No,No,0,1,3,21
5327-CNLUQ,0,No,Stayed,Not Applicable,,48,25+,1,0,96.9,4473.45,4766.25,2613,Two Year,Bank transfer (automatic),Yes,4,1,Yes,Yes,Yes,No,Yes,No,No,1,1,4,18
5327-XOKKY,0,No,Stayed,Not Applicable,,72,25+,1,0,73.45,5329.0,6139.72,5540,Two Year,Credit card (automatic),Yes,3,7,No,No,Yes,No,Yes,Yes,Yes,3,1,4,3
5329-KRDTM,0,No,Stayed,Not Applicable,,72,25+,1,0,77.35,5396.25,7821.21,6202,Two Year,Credit card (automatic),No,4,4,No,Yes,Yes,Yes,Yes,No,No,1,1,4,10
5331-RGMTT,0,No,Stayed,Not Applicable,,54,25+,1,0,99.05,5295.7,7413.62,4011,Month-to-Month,Credit card (automatic),Yes,5,0,No,No,Yes,No,Yes,Yes,No,2,1,3,13
5334-AFQJB,0,No,Stayed,Not Applicable,,72,25+,0,0,25.1,1789.9,1960.54,5751,Two Year,Credit card (automatic),Yes,5,0,No,No,No,No,No,No,No,0,0,0,0
5334-JLAXU,0,No,Stayed,Not Applicable,,60,25+,1,0,94.1,5475.9,6408.3,5267,Month-to-Month,Credit card (automatic),Yes,3,8,Yes,Yes,No,No,No,Yes,Yes,2,1,4,19
5336-UFNZP,0,No,Stayed,Not Applicable,,65,25+,1,0,107.45,7047.5,8320.2,6211,One Year,Electronic check,Yes,4,7,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,26
5337-IIWKZ,0,No,Stayed,Not Applicable,,34,25+,2,0,44.85,1442.6,1442.6,5569,Month-to-Month,Electronic check,Yes,4,2,No,No,Yes,Yes,Yes,No,No,1,1,3,76
5338-YHWYT,0,No,Stayed,Not Applicable,,37,25+,1,0,61.45,2302.35,4213.19,5447,Two Year,Credit card (automatic),No,3,0,Yes,Yes,No,Yes,No,No,No,0,1,3,27
5339-PXDVH,0,No,Stayed,Not Applicable,,4,4–6,2,0,90.65,367.95,494.23,3559,Month-to-Month,Electronic check,No,3,0,Yes,No,No,No,Yes,No,No,1,1,2,18
5339-TJFEK,0,No,Stayed,Not Applicable,,62,25+,1,0,105.5,6487.2,7551.7,4271,Month-to-Month,Electronic check,Yes,4,8,Yes,Yes,No,No,Yes,Yes,Yes,3,1,5,52
5343-SGUBI,0,No,Stayed,Not Applicable,,52,25+,1,0,80.2,4297.6,6528.4,5597,One Year,Mailed check,Yes,4,0,No,Yes,No,No,No,No,No,0,1,1,14
5345-BMKWB,0,No,Stayed,Not Applicable,,8,7–12,0,0,20.25,158.35,198.19,4964,Month-to-Month,Mailed check,No,4,9,No,No,No,No,No,No,No,0,0,0,0
5346-BZCHP,0,No,Stayed,Not Applicable,,69,25+,0,0,19.4,1346.2,3083.62,6408,Two Year,Mailed check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
5348-CAGXB,0,No,Stayed,Not Applicable,,12,7–12,2,0,89.55,1021.75,1422.07,2325,Month-to-Month,Electronic check,Yes,4,0,No,No,Yes,No,Yes,No,No,1,1,2,22
5349-AZPEW,0,No,Stayed,Not Applicable,,5,4–6,2,0,25.05,125.5,125.5,2071,Month-to-Month,Mailed check,No,5,3,No,No,No,No,No,No,No,0,0,0,53
5349-IECLD,1,Yes,Churned,Competitor,Competitor had better devices,2,0–3,2,1,94.95,178.1,230.2,4493,Month-to-Month,Electronic check,No,1,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,2
5351-QESIO,0,No,Joined,Not Applicable,,1,0–3,0,0,24.2,24.2,24.2,4276,Month-to-Month,Mailed check,No,5,0,No,No,No,No,No,No,No,0,0,0,17
5353-WILCI,0,No,Stayed,Not Applicable,,28,25+,2,0,56.05,1522.65,2867.73,4468,Month-to-Month,Electronic check,No,3,0,Yes,Yes,No,No,No,No,No,0,1,2,15
5356-CSVSQ,0,No,Joined,Not Applicable,,3,0–3,2,0,64.6,174.2,297.17,5277,Month-to-Month,Electronic check,No,5,0,No,No,No,Yes,Yes,No,No,1,0,2,48
5356-KZCKT,0,No,Stayed,Not Applicable,,58,25+,0,0,24.45,1513.6,1651.64,6490,Two Year,Credit card (automatic),Yes,4,0,No,No,No,No,No,No,No,0,0,0,0
5356-RHIPP,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,0,1,20.2,20.2,65.69,5355,Month-to-Month,Mailed check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,0
5357-TZHPP,1,Yes,Churned,Attitude,Attitude of support person,9,7–12,2,0,84.4,732.5,1009.7,5745,Month-to-Month,Credit card (automatic),Yes,2,0,No,No,No,No,No,Yes,No,1,0,1,18
5360-LJCNJ,0,No,Stayed,Not Applicable,,71,25+,1,0,105.15,7555.0,8357.66,5707,Two Year,Bank transfer (automatic),Yes,5,4,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,3
5360-XGYAZ,0,No,Stayed,Not Applicable,,72,25+,1,0,65.65,4664.5,4724.5,4934,Two Year,Bank transfer (automatic),Yes,3,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,16
5364-EVNIB,1,Yes,Churned,Dissatisfaction,Service dissatisfaction,13,13–24,2,0,79.8,973.45,1374.89,5067,Month-to-Month,Electronic check,Yes,2,0,No,Yes,Yes,No,No,No,No,0,1,2,3
5364-XYIRR,1,Yes,Churned,Competitor,Competitor had better devices,51,25+,1,0,94.65,4812.75,5887.83,4747,Month-to-Month,Electronic check,Yes,1,1,No,No,No,No,Yes,Yes,Yes,3,0,3,9
5365-LLFYV,0,No,Joined,Not Applicable,,2,0–3,2,0,45.85,105.6,116.54,2245,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,29
5366-IJEQJ,1,Yes,Churned,Other,Don't know,20,13–24,2,0,88.7,1761.45,1872.25,4115,Month-to-Month,Electronic check,Yes,1,0,No,No,Yes,No,Yes,No,No,1,1,2,59
5366-OBVMR,0,No,Stayed,Not Applicable,,18,13–24,2,0,50.3,908.75,1556.03,3740,Month-to-Month,Mailed check,Yes,3,4,No,No,No,Yes,No,No,No,0,0,1,17
5370-IIVVL,0,No,Stayed,Not Applicable,,37,25+,1,0,104.5,3778.0,5210.64,4812,One Year,Credit card (automatic),Yes,3,0,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,59
5371-VYLSX,0,No,Stayed,Not Applicable,,50,25+,1,0,83.4,4113.7,6513.2,4977,Month-to-Month,Electronic check,Yes,3,0,Yes,Yes,No,No,No,No,No,0,1,2,22
5372-FBKBN,0,No,Stayed,Not Applicable,,21,13–24,0,0,20.75,452.2,634.48,2143,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
5373-SFODM,1,Yes,Churned,Dissatisfaction,Product dissatisfaction,36,25+,2,0,85.25,3132.75,4016.19,3041,Month-to-Month,Credit card (automatic),Yes,2,1,No,No,No,No,No,Yes,Yes,2,0,2,5
5375-XLDOF,0,No,Stayed,Not Applicable,,69,25+,1,0,114.35,7665.8,10295.73,6082,Two Year,Bank transfer (automatic),Yes,4,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,27
5376-DEQCP,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,2,1,70.6,70.6,97.72,4063,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,23
5376-PCKNB,0,No,Stayed,Not Applicable,,72,25+,1,0,104.45,7459.0,8848.28,4750,One Year,Credit card (automatic),Yes,5,5,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,12
5377-NDTOU,0,No,Stayed,Not Applicable,,71,25+,1,0,91.05,6293.75,6968.25,4644,Two Year,Mailed check,No,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,76
5378-IKEEG,1,Yes,Churned,Price,Price too high,1,0–3,0,1,35.75,35.75,35.75,3351,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,Yes,No,No,1,0,1,2
5380-AFSSK,1,Yes,Churned,Other,Don't know,5,4–6,2,1,93.9,486.85,719.1,5435,Month-to-Month,Mailed check,Yes,1,0,No,No,No,No,Yes,Yes,Yes,3,0,3,10
5380-WJKOV,1,Yes,Churned,Competitor,Competitor offered higher download speeds,34,25+,2,0,106.35,3549.25,4286.71,2941,Month-to-Month,Electronic check,Yes,2,0,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,28
5380-XPJNZ,0,No,Stayed,Not Applicable,,38,25+,0,0,20.05,678.2,2222.52,4539,One Year,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
5382-SOYZL,0,No,Stayed,Not Applicable,,22,13–24,2,0,95.1,2162.6,2407.9,3729,Month-to-Month,Electronic check,Yes,4,0,No,No,No,No,Yes,Yes,Yes,3,0,3,17
5382-TEMLV,0,No,Stayed,Not Applicable,,45,25+,0,0,50.9,2298.55,3171.1,5274,Month-to-Month,Bank transfer (automatic),Yes,3,0,Yes,No,No,No,No,No,No,0,1,1,16
5383-MMTWC,1,Yes,Churned,Dissatisfaction,Limited range of services,8,7–12,2,0,84.0,613.4,981.8,4819,Month-to-Month,Electronic check,Yes,3,1,No,No,No,No,No,Yes,No,1,0,1,22
5384-ZTTWP,0,No,Stayed,Not Applicable,,15,13–24,0,0,19.8,272.95,515.85,4167,Month-to-Month,Mailed check,No,4,4,No,No,No,No,No,No,No,0,0,0,0
5385-SUIRI,1,Yes,Churned,Competitor,Competitor offered higher download speeds,52,25+,1,0,104.2,5568.35,7523.55,5648,Month-to-Month,Electronic check,Yes,1,0,Yes,No,Yes,No,Yes,Yes,Yes,3,1,5,23
5386-THSLQ,0,No,Stayed,Not Applicable,,66,25+,1,0,45.55,3027.25,3027.25,6238,One Year,Bank transfer (automatic),No,5,0,No,Yes,Yes,No,Yes,No,No,1,1,3,9
5387-ASZNZ,0,No,Stayed,Not Applicable,,66,25+,1,0,63.85,4174.35,6582.03,4657,One Year,Credit card (automatic),Yes,3,0,Yes,Yes,No,Yes,No,No,No,0,1,3,5
5389-FFVKB,1,Yes,Churned,Dissatisfaction,Service dissatisfaction,32,25+,2,0,80.3,2483.05,2549.61,5365,Month-to-Month,Credit card (automatic),Yes,1,1,No,No,No,No,No,Yes,Yes,2,0,2,25
5392-AKEMH,0,No,Stayed,Not Applicable,,12,7–12,0,0,45.05,523.1,897.74,5624,Month-to-Month,Electronic check,Yes,4,0,No,No,No,No,No,No,No,0,0,0,12
5393-HJZSM,0,No,Stayed,Not Applicable,,32,25+,1,0,76.3,2404.15,3441.91,5324,Month-to-Month,Bank transfer (automatic),No,3,1,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,19
